error_family,policy_id,optimizer_family,checkpoint,crossing_fraction_descriptive,mean_margin
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,128,0.0,-0.07838848988155885
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,256,0.0,-0.05538781810159888
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,512,0.0,-0.036527872378213595
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,1024,0.0,-0.02121345747366025
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,2048,0.0,-0.008867317885888286
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,4096,0.998046875,0.000940142374512796
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,8192,1.0,0.008645764279051808
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,16384,1.0,0.014587885818311025
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,32768,1.0,0.019110258866192064
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,65536,1.0,0.022508355033048266
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,131072,1.0,0.025022173172340262
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,262144,1.0,0.02686810221281572
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,524288,1.0,0.028207707275293196
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,1048576,1.0,0.02917599838707946
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,32,0.0,-0.20833564797985668
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,64,0.0,-0.15295005661757854
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,128,0.0,-0.10708542689115719
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,256,0.0,-0.06918285459865599
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,512,0.0,-0.038103742516543394
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,1024,0.0,-0.012867274486816948
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,2048,1.0,0.007477802941162959
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,4096,1.0,0.02363941661409768
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,8192,1.0,0.03633743231074961
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,16384,1.0,0.046129393752885925
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,32768,1.0,0.05358176614534431
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,65536,1.0,0.059181454139386136
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,131072,1.0,0.06332394939631734
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,262144,1.0,0.06636583702346083
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,524288,1.0,0.06857335853455826
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,1048576,1.0,0.07016899557576163
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,32,0.0,-0.37318377153102594
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,64,0.0,-0.27599555414004645
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,128,0.0,-0.19551430450868262
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,256,0.0,-0.12900452561066778
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,512,0.0,-0.07446825675334573
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,1024,0.0,-0.030184404568569276
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,2048,1.0,0.005516248963741208
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,4096,1.0,0.03387594296357789
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,8192,1.0,0.056157866467617466
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,16384,1.0,0.07334037285447875
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,32768,1.0,0.08641747053172899
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,65536,1.0,0.096243558521416
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,131072,1.0,0.10351262832222949
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,262144,1.0,0.10885039991072791
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,524288,1.0,0.11272406227017545
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,1048576,1.0,0.11552401647890115
rare_top_tail,gibbs:beta=0.25,gibbs,32,0.0,-0.0217573277405945
rare_top_tail,gibbs:beta=0.25,gibbs,64,0.0,-0.011760303137075566
rare_top_tail,gibbs:beta=0.25,gibbs,128,0.0224609375,-0.0032461188438077156
rare_top_tail,gibbs:beta=0.25,gibbs,256,0.974609375,0.002774434821108526
rare_top_tail,gibbs:beta=0.25,gibbs,512,1.0,0.0070180014304759356
rare_top_tail,gibbs:beta=0.25,gibbs,1024,1.0,0.010058678394080312
rare_top_tail,gibbs:beta=0.25,gibbs,2048,1.0,0.012222587594780971
rare_top_tail,gibbs:beta=0.25,gibbs,4096,1.0,0.013743081179293085
rare_top_tail,gibbs:beta=0.25,gibbs,8192,1.0,0.014811758987673413
rare_top_tail,gibbs:beta=0.25,gibbs,16384,1.0,0.01557075720311454
rare_top_tail,gibbs:beta=0.25,gibbs,32768,1.0,0.016109233472092085
rare_top_tail,gibbs:beta=0.25,gibbs,65536,1.0,0.01648997534027596
rare_top_tail,gibbs:beta=0.25,gibbs,131072,1.0,0.01675918051543887
rare_top_tail,gibbs:beta=0.25,gibbs,262144,1.0,0.0169486828743552
rare_top_tail,gibbs:beta=0.25,gibbs,524288,1.0,0.01708293623849133
rare_top_tail,gibbs:beta=0.25,gibbs,1048576,1.0,0.017177168187393208
rare_top_tail,gibbs:beta=0.5,gibbs,32,0.0,-0.043513458863086676
rare_top_tail,gibbs:beta=0.5,gibbs,64,0.0,-0.02614424609905823
rare_top_tail,gibbs:beta=0.5,gibbs,128,0.0,-0.008550421929511266
rare_top_tail,gibbs:beta=0.5,gibbs,256,0.900390625,0.003958481982849395
rare_top_tail,gibbs:beta=0.5,gibbs,512,1.0,0.012775340018947902
rare_top_tail,gibbs:beta=0.5,gibbs,1024,1.0,0.01909295432540303
rare_top_tail,gibbs:beta=0.5,gibbs,2048,1.0,0.02358890831454736
rare_top_tail,gibbs:beta=0.5,gibbs,4096,1.0,0.026748037724664078
rare_top_tail,gibbs:beta=0.5,gibbs,8192,1.0,0.028968429529524393
rare_top_tail,gibbs:beta=0.5,gibbs,16384,1.0,0.030545400066625036
rare_top_tail,gibbs:beta=0.5,gibbs,32768,1.0,0.03166419217157346
rare_top_tail,gibbs:beta=0.5,gibbs,65536,1.0,0.03245525952344815
rare_top_tail,gibbs:beta=0.5,gibbs,131072,1.0,0.03301458709633342
rare_top_tail,gibbs:beta=0.5,gibbs,262144,1.0,0.03340831613369149
rare_top_tail,gibbs:beta=0.5,gibbs,524288,1.0,0.03368725433860713
rare_top_tail,gibbs:beta=0.5,gibbs,1048576,1.0,0.03388304005199707
rare_top_tail,gibbs:beta=1,gibbs,32,0.0,-0.08701323728219126
rare_top_tail,gibbs:beta=1,gibbs,64,0.0,-0.06044179876456436
rare_top_tail,gibbs:beta=1,gibbs,128,0.0,-0.02563575191346759
rare_top_tail,gibbs:beta=1,gibbs,256,0.583984375,0.001198512658817272
rare_top_tail,gibbs:beta=1,gibbs,512,1.0,0.020112804694500115
rare_top_tail,gibbs:beta=1,gibbs,1024,1.0,0.033665614717284194
rare_top_tail,gibbs:beta=1,gibbs,2048,1.0,0.043310522958009204
rare_top_tail,gibbs:beta=1,gibbs,4096,1.0,0.05008761928833675
rare_top_tail,gibbs:beta=1,gibbs,8192,1.0,0.05485089650781989
rare_top_tail,gibbs:beta=1,gibbs,16384,1.0,0.058233879555552835
rare_top_tail,gibbs:beta=1,gibbs,32768,1.0,0.060633959097899044
rare_top_tail,gibbs:beta=1,gibbs,65536,1.0,0.06233098981473626
rare_top_tail,gibbs:beta=1,gibbs,131072,1.0,0.06353088268063557
rare_top_tail,gibbs:beta=1,gibbs,262144,1.0,0.06437552665301535
rare_top_tail,gibbs:beta=1,gibbs,524288,1.0,0.06497391653817428
rare_top_tail,gibbs:beta=1,gibbs,1048576,1.0,0.06539392422620897
rare_top_tail,gibbs:beta=2,gibbs,32,0.0,-0.17380456655093698
rare_top_tail,gibbs:beta=2,gibbs,64,0.0,-0.12552051091587685
rare_top_tail,gibbs:beta=2,gibbs,128,0.0,-0.08222657973281466
rare_top_tail,gibbs:beta=2,gibbs,256,0.0078125,-0.025864146123791273
rare_top_tail,gibbs:beta=2,gibbs,512,0.9453125,0.016587557190053497
rare_top_tail,gibbs:beta=2,gibbs,1024,1.0,0.0470058181046424
rare_top_tail,gibbs:beta=2,gibbs,2048,1.0,0.06865308792325779
rare_top_tail,gibbs:beta=2,gibbs,4096,1.0,0.08386376999381326
rare_top_tail,gibbs:beta=2,gibbs,8192,1.0,0.09455458680797765
rare_top_tail,gibbs:beta=2,gibbs,16384,1.0,0.10214743735650417
rare_top_tail,gibbs:beta=2,gibbs,32768,1.0,0.10753423504732407
rare_top_tail,gibbs:beta=2,gibbs,65536,1.0,0.11134309262284126
rare_top_tail,gibbs:beta=2,gibbs,131072,1.0,0.11403616175043324
rare_top_tail,gibbs:beta=2,gibbs,262144,1.0,0.11593190150393012
rare_top_tail,gibbs:beta=2,gibbs,524288,1.0,0.1172749425134931
rare_top_tail,gibbs:beta=2,gibbs,1048576,1.0,0.1182176181224107
rare_top_tail,gibbs:beta=4,gibbs,32,0.0,-0.3437995911345585
rare_top_tail,gibbs:beta=4,gibbs,64,0.0,-0.2545172434578733
rare_top_tail,gibbs:beta=4,gibbs,128,0.0,-0.18159043919483134
rare_top_tail,gibbs:beta=4,gibbs,256,0.0,-0.12206526711492555
rare_top_tail,gibbs:beta=4,gibbs,512,0.0009765625,-0.05783991898541071
rare_top_tail,gibbs:beta=4,gibbs,1024,0.78125,0.011935895354509975
rare_top_tail,gibbs:beta=4,gibbs,2048,1.0,0.06193064108787046
rare_top_tail,gibbs:beta=4,gibbs,4096,1.0,0.0970599755914973
rare_top_tail,gibbs:beta=4,gibbs,8192,1.0,0.12175060275993856
rare_top_tail,gibbs:beta=4,gibbs,16384,1.0,0.13928642301559752
rare_top_tail,gibbs:beta=4,gibbs,32768,1.0,0.15172732586968407
rare_top_tail,gibbs:beta=4,gibbs,65536,1.0,0.16052394861325114
rare_top_tail,gibbs:beta=4,gibbs,131072,1.0,0.1667436385512655
rare_top_tail,gibbs:beta=4,gibbs,262144,1.0,0.17112188244746332
rare_top_tail,gibbs:beta=4,gibbs,524288,1.0,0.17422365899227435
rare_top_tail,gibbs:beta=4,gibbs,1048576,1.0,0.17640078468857573
rare_top_tail,best_of_n:n=2,best_of_n,32,0.0,-0.16669154727925073
rare_top_tail,best_of_n:n=2,best_of_n,64,0.0,-0.0821748944777631
rare_top_tail,best_of_n:n=2,best_of_n,128,0.0869140625,-0.017737190105488885
rare_top_tail,best_of_n:n=2,best_of_n,256,0.9951171875,0.027812740668567093
rare_top_tail,best_of_n:n=2,best_of_n,512,1.0,0.05991845320762644
rare_top_tail,best_of_n:n=2,best_of_n,1024,1.0,0.08292341801768145
rare_top_tail,best_of_n:n=2,best_of_n,2048,1.0,0.09929498777340574
rare_top_tail,best_of_n:n=2,best_of_n,4096,1.0,0.11079864364487729
rare_top_tail,best_of_n:n=2,best_of_n,8192,1.0,0.11888397979513171
rare_top_tail,best_of_n:n=2,best_of_n,16384,1.0,0.1246263613259932
rare_top_tail,best_of_n:n=2,best_of_n,32768,1.0,0.12870033161851446
rare_top_tail,best_of_n:n=2,best_of_n,65536,1.0,0.13158092478382782
rare_top_tail,best_of_n:n=2,best_of_n,131072,1.0,0.13361766056846916
rare_top_tail,best_of_n:n=2,best_of_n,262144,1.0,0.13505138573903938
rare_top_tail,best_of_n:n=2,best_of_n,524288,1.0,0.13606711149831965
rare_top_tail,best_of_n:n=2,best_of_n,1048576,1.0,0.1367800457213293
rare_top_tail,best_of_n:n=4,best_of_n,32,0.0,-0.3641970574988386
rare_top_tail,best_of_n:n=4,best_of_n,64,0.0,-0.2677860305511086
rare_top_tail,best_of_n:n=4,best_of_n,128,0.0,-0.18903644259810276
rare_top_tail,best_of_n:n=4,best_of_n,256,0.0,-0.11108926937800442
rare_top_tail,best_of_n:n=4,best_of_n,512,0.1630859375,-0.01827871009456611
rare_top_tail,best_of_n:n=4,best_of_n,1024,1.0,0.04966344305661448
rare_top_tail,best_of_n:n=4,best_of_n,2048,1.0,0.09801473195676014
rare_top_tail,best_of_n:n=4,best_of_n,4096,1.0,0.13198927421193374
rare_top_tail,best_of_n:n=4,best_of_n,8192,1.0,0.15586825648967487
rare_top_tail,best_of_n:n=4,best_of_n,16384,1.0,0.172827628896616
rare_top_tail,best_of_n:n=4,best_of_n,32768,1.0,0.18485956703837142
rare_top_tail,best_of_n:n=4,best_of_n,65536,1.0,0.19336702199950337
rare_top_tail,best_of_n:n=4,best_of_n,131072,1.0,0.19938225461346964
rare_top_tail,best_of_n:n=4,best_of_n,262144,1.0,0.20361657428836907
rare_top_tail,best_of_n:n=4,best_of_n,524288,1.0,0.2066163874011653
rare_top_tail,best_of_n:n=4,best_of_n,1048576,1.0,0.20872194533469737
rare_top_tail,best_of_n:n=8,best_of_n,32,0.0,-0.6707147970438552
rare_top_tail,best_of_n:n=8,best_of_n,64,0.0,-0.5171188746871503
rare_top_tail,best_of_n:n=8,best_of_n,128,0.0,-0.3916600347620232
rare_top_tail,best_of_n:n=8,best_of_n,256,0.0,-0.2892930438160594
rare_top_tail,best_of_n:n=8,best_of_n,512,0.0,-0.2067166500058784
rare_top_tail,best_of_n:n=8,best_of_n,1024,0.0,-0.13973156790859215
rare_top_tail,best_of_n:n=8,best_of_n,2048,0.0009765625,-0.07172000459005168
rare_top_tail,best_of_n:n=8,best_of_n,4096,0.5908203125,0.004285365933456618
rare_top_tail,best_of_n:n=8,best_of_n,8192,1.0,0.0582977371856353
rare_top_tail,best_of_n:n=8,best_of_n,16384,1.0,0.09665849762313213
rare_top_tail,best_of_n:n=8,best_of_n,32768,1.0,0.12387379106558036
rare_top_tail,best_of_n:n=8,best_of_n,65536,1.0,0.14311698202017042
rare_top_tail,best_of_n:n=8,best_of_n,131072,1.0,0.1567229629340477
rare_top_tail,best_of_n:n=8,best_of_n,262144,1.0,0.1663006594883208
rare_top_tail,best_of_n:n=8,best_of_n,524288,1.0,0.1730859997365333
rare_top_tail,best_of_n:n=8,best_of_n,1048576,1.0,0.17784860542366582
rare_top_tail,best_of_n:n=16,best_of_n,32,0.0,-1.0943531399226258
rare_top_tail,best_of_n:n=16,best_of_n,64,0.0,-0.9088096359495521
rare_top_tail,best_of_n:n=16,best_of_n,128,0.0,-0.722210201066487
rare_top_tail,best_of_n:n=16,best_of_n,256,0.0,-0.5699319681110679
rare_top_tail,best_of_n:n=16,best_of_n,512,0.0,-0.44709366626156966
rare_top_tail,best_of_n:n=16,best_of_n,1024,0.0,-0.3474779762579054
rare_top_tail,best_of_n:n=16,best_of_n,2048,0.0,-0.2682037834310734
rare_top_tail,best_of_n:n=16,best_of_n,4096,0.0,-0.20676919181371772
rare_top_tail,best_of_n:n=16,best_of_n,8192,0.0,-0.15988300583859316
rare_top_tail,best_of_n:n=16,best_of_n,16384,0.0,-0.12423783647794401
rare_top_tail,best_of_n:n=16,best_of_n,32768,0.0,-0.09543174536293406
rare_top_tail,best_of_n:n=16,best_of_n,65536,0.0,-0.05966182137938054
rare_top_tail,best_of_n:n=16,best_of_n,131072,0.0,-0.032236305684455666
rare_top_tail,best_of_n:n=16,best_of_n,262144,0.0009765625,-0.012930584999331553
rare_top_tail,best_of_n:n=16,best_of_n,524288,0.5888671875,0.0007465954002789262
rare_top_tail,best_of_n:n=16,best_of_n,1048576,1.0,0.010346558669959073
rare_top_tail,best_of_n:n=32,best_of_n,32,0.0,-1.2556355194637434
rare_top_tail,best_of_n:n=32,best_of_n,64,0.0,-1.2556355194637434
rare_top_tail,best_of_n:n=32,best_of_n,128,0.0,-1.1966173670775273
rare_top_tail,best_of_n:n=32,best_of_n,256,0.0,-0.9874466468352113
rare_top_tail,best_of_n:n=32,best_of_n,512,0.0,-0.810760343706592
rare_top_tail,best_of_n:n=32,best_of_n,1024,0.0,-0.667476630602853
rare_top_tail,best_of_n:n=32,best_of_n,2048,0.0,-0.5534514132790315
rare_top_tail,best_of_n:n=32,best_of_n,4096,0.0,-0.46508605236427236
rare_top_tail,best_of_n:n=32,best_of_n,8192,0.0,-0.3976466076388363
rare_top_tail,best_of_n:n=32,best_of_n,16384,0.0,-0.3463764204006686
rare_top_tail,best_of_n:n=32,best_of_n,32768,0.0,-0.30796293215947923
rare_top_tail,best_of_n:n=32,best_of_n,65536,0.0,-0.2796234381273508
rare_top_tail,best_of_n:n=32,best_of_n,131072,0.0,-0.2589218179403704
rare_top_tail,best_of_n:n=32,best_of_n,262144,0.0,-0.24399045657501503
rare_top_tail,best_of_n:n=32,best_of_n,524288,0.0,-0.23322080012422203
rare_top_tail,best_of_n:n=32,best_of_n,1048576,0.0,-0.2255623217010391
rare_top_tail,top_spike:alpha=0.1,top_spike,32,0.0,-0.14687500000000003
rare_top_tail,top_spike:alpha=0.1,top_spike,64,0.0,-0.14687500000000003
rare_top_tail,top_spike:alpha=0.1,top_spike,128,0.0,-0.14687500000000003
rare_top_tail,top_spike:alpha=0.1,top_spike,256,0.0,-0.14687500000000003
rare_top_tail,top_spike:alpha=0.1,top_spike,512,0.0,-0.14687500000000003
rare_top_tail,top_spike:alpha=0.1,top_spike,1024,0.0,-0.14687500000000003
rare_top_tail,top_spike:alpha=0.1,top_spike,2048,0.0,-0.14686760267165722
rare_top_tail,top_spike:alpha=0.1,top_spike,4096,0.0,-0.1428502948744873
rare_top_tail,top_spike:alpha=0.1,top_spike,8192,0.0,-0.12954700048066112
rare_top_tail,top_spike:alpha=0.1,top_spike,16384,0.0,-0.1190161859370562
rare_top_tail,top_spike:alpha=0.1,top_spike,32768,0.0,-0.1111261168260979
rare_top_tail,top_spike:alpha=0.1,top_spike,65536,0.0,-0.10530523003031544
rare_top_tail,top_spike:alpha=0.1,top_spike,131072,0.0,-0.10105315031918563
rare_top_tail,top_spike:alpha=0.1,top_spike,262144,0.0,-0.0979862725507922
rare_top_tail,top_spike:alpha=0.1,top_spike,524288,0.0,-0.09577420232263414
rare_top_tail,top_spike:alpha=0.1,top_spike,1048576,0.0,-0.09420116309057337
rare_top_tail,top_spike:alpha=0.25,top_spike,32,0.0,-0.3671875
rare_top_tail,top_spike:alpha=0.25,top_spike,64,0.0,-0.3671875
rare_top_tail,top_spike:alpha=0.25,top_spike,128,0.0,-0.3671875
rare_top_tail,top_spike:alpha=0.25,top_spike,256,0.0,-0.3671875
rare_top_tail,top_spike:alpha=0.25,top_spike,512,0.0,-0.3671875
rare_top_tail,top_spike:alpha=0.25,top_spike,1024,0.0,-0.3671875
rare_top_tail,top_spike:alpha=0.25,top_spike,2048,0.0,-0.367169006679143
rare_top_tail,top_spike:alpha=0.25,top_spike,4096,0.0,-0.3571257371862182
rare_top_tail,top_spike:alpha=0.25,top_spike,8192,0.0,-0.32386750120165275
rare_top_tail,top_spike:alpha=0.25,top_spike,16384,0.0,-0.2975404648426404
rare_top_tail,top_spike:alpha=0.25,top_spike,32768,0.0,-0.2778152920652447
rare_top_tail,top_spike:alpha=0.25,top_spike,65536,0.0,-0.2632630750757886
rare_top_tail,top_spike:alpha=0.25,top_spike,131072,0.0,-0.25263287579796406
rare_top_tail,top_spike:alpha=0.25,top_spike,262144,0.0,-0.2449656813769805
rare_top_tail,top_spike:alpha=0.25,top_spike,524288,0.0,-0.23943550580658535
rare_top_tail,top_spike:alpha=0.25,top_spike,1048576,0.0,-0.2355029077264334
rare_top_tail,top_spike:alpha=0.5,top_spike,32,0.0,-0.734375
rare_top_tail,top_spike:alpha=0.5,top_spike,64,0.0,-0.734375
rare_top_tail,top_spike:alpha=0.5,top_spike,128,0.0,-0.734375
rare_top_tail,top_spike:alpha=0.5,top_spike,256,0.0,-0.734375
rare_top_tail,top_spike:alpha=0.5,top_spike,512,0.0,-0.734375
rare_top_tail,top_spike:alpha=0.5,top_spike,1024,0.0,-0.734375
rare_top_tail,top_spike:alpha=0.5,top_spike,2048,0.0,-0.734338013358286
rare_top_tail,top_spike:alpha=0.5,top_spike,4096,0.0,-0.7142514743724364
rare_top_tail,top_spike:alpha=0.5,top_spike,8192,0.0,-0.6477350024033055
rare_top_tail,top_spike:alpha=0.5,top_spike,16384,0.0,-0.5950809296852808
rare_top_tail,top_spike:alpha=0.5,top_spike,32768,0.0,-0.5556305841304894
rare_top_tail,top_spike:alpha=0.5,top_spike,65536,0.0,-0.5265261501515772
rare_top_tail,top_spike:alpha=0.5,top_spike,131072,0.0,-0.5052657515959281
rare_top_tail,top_spike:alpha=0.5,top_spike,262144,0.0,-0.489931362753961
rare_top_tail,top_spike:alpha=0.5,top_spike,524288,0.0,-0.4788710116131707
rare_top_tail,top_spike:alpha=0.5,top_spike,1048576,0.0,-0.4710058154528668
rare_top_tail,top_spike:alpha=0.75,top_spike,32,0.0,-1.1015625
rare_top_tail,top_spike:alpha=0.75,top_spike,64,0.0,-1.1015625
rare_top_tail,top_spike:alpha=0.75,top_spike,128,0.0,-1.1015625
rare_top_tail,top_spike:alpha=0.75,top_spike,256,0.0,-1.1015625
rare_top_tail,top_spike:alpha=0.75,top_spike,512,0.0,-1.1015625
rare_top_tail,top_spike:alpha=0.75,top_spike,1024,0.0,-1.1015625
rare_top_tail,top_spike:alpha=0.75,top_spike,2048,0.0,-1.101507020037429
rare_top_tail,top_spike:alpha=0.75,top_spike,4096,0.0,-1.0713772115586546
rare_top_tail,top_spike:alpha=0.75,top_spike,8192,0.0,-0.9716025036049583
rare_top_tail,top_spike:alpha=0.75,top_spike,16384,0.0,-0.8926213945279213
rare_top_tail,top_spike:alpha=0.75,top_spike,32768,0.0,-0.833445876195734
rare_top_tail,top_spike:alpha=0.75,top_spike,65536,0.0,-0.7897892252273656
rare_top_tail,top_spike:alpha=0.75,top_spike,131072,0.0,-0.7578986273938921
rare_top_tail,top_spike:alpha=0.75,top_spike,262144,0.0,-0.7348970441309415
rare_top_tail,top_spike:alpha=0.75,top_spike,524288,0.0,-0.718306517419756
rare_top_tail,top_spike:alpha=0.75,top_spike,1048576,0.0,-0.7065087231793001
rare_top_tail,top_spike:alpha=1,top_spike,32,0.0,-1.46875
rare_top_tail,top_spike:alpha=1,top_spike,64,0.0,-1.46875
rare_top_tail,top_spike:alpha=1,top_spike,128,0.0,-1.46875
rare_top_tail,top_spike:alpha=1,top_spike,256,0.0,-1.46875
rare_top_tail,top_spike:alpha=1,top_spike,512,0.0,-1.46875
rare_top_tail,top_spike:alpha=1,top_spike,1024,0.0,-1.46875
rare_top_tail,top_spike:alpha=1,top_spike,2048,0.0,-1.468676026716572
rare_top_tail,top_spike:alpha=1,top_spike,4096,0.0,-1.4285029487448728
rare_top_tail,top_spike:alpha=1,top_spike,8192,0.0,-1.295470004806611
rare_top_tail,top_spike:alpha=1,top_spike,16384,0.0,-1.1901618593705616
rare_top_tail,top_spike:alpha=1,top_spike,32768,0.0,-1.1112611682609788
rare_top_tail,top_spike:alpha=1,top_spike,65536,0.0,-1.0530523003031544
rare_top_tail,top_spike:alpha=1,top_spike,131072,0.0,-1.0105315031918563
rare_top_tail,top_spike:alpha=1,top_spike,262144,0.0,-0.979862725507922
rare_top_tail,top_spike:alpha=1,top_spike,524288,0.0,-0.9577420232263414
rare_top_tail,top_spike:alpha=1,top_spike,1048576,0.0,-0.9420116309057336
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,32,0.0,-0.12889387698623278
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,64,0.0,-0.1070761754093339
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,128,0.0,-0.07978616068884734
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,256,0.0,-0.05512228151187294
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,512,0.0,-0.03771386232765814
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,1024,0.0,-0.025240067508610558
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,2048,0.0,-0.016363044497066086
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,4096,0.0,-0.010125510808383848
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,8192,0.0,-0.005741464798575576
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,16384,0.0,-0.00262782000146004
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,32768,0.2109375,-0.00041882425000404886
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,65536,1.0,0.0011430963353108604
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,131072,1.0,0.0022474590017176835
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,262144,1.0,0.003024856131087776
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,524288,1.0,0.003575604841998473
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,1048576,1.0,0.003962173362781964
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,32,0.0,-0.1260646555469303
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,64,0.0,-0.10167534984103957
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,128,0.0,-0.08174547407245794
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,256,0.0,-0.059775933658853406
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,512,0.0,-0.036521885556513214
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,1024,0.0,-0.019762537000748648
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,2048,0.0009765625,-0.007835683549476608
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,4096,0.6259765625,0.0005448456105285629
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,8192,1.0,0.0064350944264454975
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,16384,1.0,0.010618477205358846
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,32768,1.0,0.013586405593945312
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,65536,1.0,0.015684946726411617
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,131072,1.0,0.01716872925825373
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,262144,1.0,0.01821321248459872
