error_family,policy_id,optimizer_family,checkpoint,empirical_bernstein_crossing_fraction_descriptive,mean_margin
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,128,0.0,-0.06956492927336924
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,256,0.0,-0.03159036570993229
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,512,0.0,-0.006717799810730733
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,1024,1.0,0.009076755109261238
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,2048,1.0,0.018641702045575158
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,4096,1.0,0.024211394098835857
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,8192,1.0,0.027361821582499373
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,16384,1.0,0.02913442261797549
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,32768,1.0,0.0301258597652219
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,65536,1.0,0.030689052859306325
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,131072,1.0,0.031022917602638714
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,262144,1.0,0.03122324458732042
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,524288,1.0,0.031347416392371125
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=1,scrambled_gibbs,1048576,1.0,0.03142642507009938
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,32,0.0,-0.3221378812271246
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,64,0.0,-0.18550071104187577
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,128,0.0,-0.09254517141389937
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,256,0.0,-0.029967275667679705
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,512,1.0,0.011019971840276697
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,1024,1.0,0.03704765770136846
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,2048,1.0,0.052809636142513244
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,4096,1.0,0.06198787483550722
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,8192,1.0,0.06717943213410221
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,16384,1.0,0.0701004832901573
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,32768,1.0,0.07173426244697827
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,65536,1.0,0.07266234259904455
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,131072,1.0,0.07321251490232045
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,262144,1.0,0.07354263169593742
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,524288,1.0,0.0737472531462433
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=2,scrambled_gibbs,1048576,1.0,0.07387745073994745
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,32,0.0,-0.5728521017452641
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,64,0.0,-0.3331140212466712
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,128,0.0,-0.1699996990763649
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,256,0.0,-0.06019073999398805
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,512,1.0,0.011731892284236618
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,1024,1.0,0.057404138972113466
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,2048,1.0,0.08506257051669816
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,4096,1.0,0.10116814302067847
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,8192,1.0,0.1102780610864305
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,16384,1.0,0.11540379411161233
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,32768,1.0,0.11827067843940357
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,65536,1.0,0.11989923296697526
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,131072,1.0,0.12086465130228781
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,262144,1.0,0.12144392583765573
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,524288,1.0,0.12180298662415354
heteroskedastic_proxy_coupled,scrambled_gibbs:beta=4,scrambled_gibbs,1048576,1.0,0.1220314516766964
rare_top_tail,gibbs:beta=0.25,gibbs,32,0.0,-0.03746711740503776
rare_top_tail,gibbs:beta=0.25,gibbs,64,0.0,-0.022511122546249995
rare_top_tail,gibbs:beta=0.25,gibbs,128,0.01953125,-0.006823645062375792
rare_top_tail,gibbs:beta=0.25,gibbs,256,0.947265625,0.003789488125430517
rare_top_tail,gibbs:beta=0.25,gibbs,512,1.0,0.009556905385700708
rare_top_tail,gibbs:beta=0.25,gibbs,1024,1.0,0.01268604461990706
rare_top_tail,gibbs:beta=0.25,gibbs,2048,1.0,0.014494713320950179
rare_top_tail,gibbs:beta=0.25,gibbs,4096,1.0,0.015553691080302745
rare_top_tail,gibbs:beta=0.25,gibbs,8192,1.0,0.01620118152535205
rare_top_tail,gibbs:beta=0.25,gibbs,16384,1.0,0.01660808537668661
rare_top_tail,gibbs:beta=0.25,gibbs,32768,1.0,0.01686846481522221
rare_top_tail,gibbs:beta=0.25,gibbs,65536,1.0,0.017039852572609582
rare_top_tail,gibbs:beta=0.25,gibbs,131072,1.0,0.01715356954129664
rare_top_tail,gibbs:beta=0.25,gibbs,262144,1.0,0.01723064581582135
rare_top_tail,gibbs:beta=0.25,gibbs,524288,1.0,0.01728357056830935
rare_top_tail,gibbs:beta=0.25,gibbs,1048576,1.0,0.017320013850521152
rare_top_tail,gibbs:beta=0.5,gibbs,32,0.0,-0.07484498764548589
rare_top_tail,gibbs:beta=0.5,gibbs,64,0.0,-0.045386395536339254
rare_top_tail,gibbs:beta=0.5,gibbs,128,0.01953125,-0.015966376544598135
rare_top_tail,gibbs:beta=0.5,gibbs,256,0.9013671875,0.006067458159522112
rare_top_tail,gibbs:beta=0.5,gibbs,512,1.0,0.018050420582333422
rare_top_tail,gibbs:beta=0.5,gibbs,1024,1.0,0.024551832941993805
rare_top_tail,gibbs:beta=0.5,gibbs,2048,1.0,0.0283097037707986
rare_top_tail,gibbs:beta=0.5,gibbs,4096,1.0,0.03050994178449838
rare_top_tail,gibbs:beta=0.5,gibbs,8192,1.0,0.031855232635154065
rare_top_tail,gibbs:beta=0.5,gibbs,16384,1.0,0.032700656737520956
rare_top_tail,gibbs:beta=0.5,gibbs,32768,1.0,0.033241647078056616
rare_top_tail,gibbs:beta=0.5,gibbs,65536,1.0,0.03359773940913353
rare_top_tail,gibbs:beta=0.5,gibbs,131072,1.0,0.033834009146716054
rare_top_tail,gibbs:beta=0.5,gibbs,262144,1.0,0.033994150516698476
rare_top_tail,gibbs:beta=0.5,gibbs,524288,1.0,0.034104112271099184
rare_top_tail,gibbs:beta=0.5,gibbs,1048576,1.0,0.03417983047590399
rare_top_tail,gibbs:beta=1,gibbs,32,0.0,-0.14899350255590976
rare_top_tail,gibbs:beta=1,gibbs,64,0.0,-0.09169848065231143
rare_top_tail,gibbs:beta=1,gibbs,128,0.01953125,-0.0409734838477679
rare_top_tail,gibbs:beta=1,gibbs,256,0.755859375,0.005722776420189684
rare_top_tail,gibbs:beta=1,gibbs,512,1.0,0.031429127797256866
rare_top_tail,gibbs:beta=1,gibbs,1024,1.0,0.04537622907886363
rare_top_tail,gibbs:beta=1,gibbs,2048,1.0,0.05343777050296027
rare_top_tail,gibbs:beta=1,gibbs,4096,1.0,0.058157812968058595
rare_top_tail,gibbs:beta=1,gibbs,8192,1.0,0.06104378707788938
rare_top_tail,gibbs:beta=1,gibbs,16384,1.0,0.06285742616572575
rare_top_tail,gibbs:beta=1,gibbs,32768,1.0,0.06401798123505777
rare_top_tail,gibbs:beta=1,gibbs,65536,1.0,0.06478188537347987
rare_top_tail,gibbs:beta=1,gibbs,131072,1.0,0.06528874108075486
rare_top_tail,gibbs:beta=1,gibbs,262144,1.0,0.06563228303486601
rare_top_tail,gibbs:beta=1,gibbs,524288,1.0,0.06586817758221788
rare_top_tail,gibbs:beta=1,gibbs,1048576,1.0,0.0660306114370256
rare_top_tail,gibbs:beta=2,gibbs,32,0.0,-0.29272492303864545
rare_top_tail,gibbs:beta=2,gibbs,64,0.0,-0.18295345945785313
rare_top_tail,gibbs:beta=2,gibbs,128,0.0,-0.10089906325425924
rare_top_tail,gibbs:beta=2,gibbs,256,0.20703125,-0.01570550422653287
rare_top_tail,gibbs:beta=2,gibbs,512,0.99609375,0.04198619172818696
rare_top_tail,gibbs:beta=2,gibbs,1024,1.0,0.07328940966401701
rare_top_tail,gibbs:beta=2,gibbs,2048,1.0,0.09138293196674935
rare_top_tail,gibbs:beta=2,gibbs,4096,1.0,0.10197671163236341
rare_top_tail,gibbs:beta=2,gibbs,8192,1.0,0.10845406306856006
rare_top_tail,gibbs:beta=2,gibbs,16384,1.0,0.1125246393465393
rare_top_tail,gibbs:beta=2,gibbs,32768,1.0,0.11512941775377311
rare_top_tail,gibbs:beta=2,gibbs,65536,1.0,0.11684394303356332
rare_top_tail,gibbs:beta=2,gibbs,131072,1.0,0.11798154247781295
rare_top_tail,gibbs:beta=2,gibbs,262144,1.0,0.1187525965085042
rare_top_tail,gibbs:beta=2,gibbs,524288,1.0,0.11928204404577616
rare_top_tail,gibbs:beta=2,gibbs,1048576,1.0,0.119646614593773
rare_top_tail,gibbs:beta=4,gibbs,32,0.0,-0.541537353989024
rare_top_tail,gibbs:beta=4,gibbs,64,0.0,-0.36071686592907515
rare_top_tail,gibbs:beta=4,gibbs,128,0.0,-0.21268830868085717
rare_top_tail,gibbs:beta=4,gibbs,256,0.0029296875,-0.10742509363900671
rare_top_tail,gibbs:beta=4,gibbs,512,0.5146484375,0.00038394492436492087
rare_top_tail,gibbs:beta=4,gibbs,1024,0.9990234375,0.07263830669695254
rare_top_tail,gibbs:beta=4,gibbs,2048,1.0,0.11442561080160701
rare_top_tail,gibbs:beta=4,gibbs,4096,1.0,0.13889212898960338
rare_top_tail,gibbs:beta=4,gibbs,8192,1.0,0.1538516846652938
rare_top_tail,gibbs:beta=4,gibbs,16384,1.0,0.16325275129914785
rare_top_tail,gibbs:beta=4,gibbs,32768,1.0,0.16926853228458266
rare_top_tail,gibbs:beta=4,gibbs,65536,1.0,0.1732282582054384
rare_top_tail,gibbs:beta=4,gibbs,131072,1.0,0.17585556388593412
rare_top_tail,gibbs:beta=4,gibbs,262144,1.0,0.1776363265656667
rare_top_tail,gibbs:beta=4,gibbs,524288,1.0,0.17885909485131463
rare_top_tail,gibbs:beta=4,gibbs,1048576,1.0,0.17970107686575323
rare_top_tail,best_of_n:n=2,best_of_n,32,0.0,-0.2951842583682319
rare_top_tail,best_of_n:n=2,best_of_n,64,0.0,-0.17529133009188663
rare_top_tail,best_of_n:n=2,best_of_n,128,0.107421875,-0.044812430856343385
rare_top_tail,best_of_n:n=2,best_of_n,256,0.9716796875,0.035492367878481965
rare_top_tail,best_of_n:n=2,best_of_n,512,1.0,0.0791271349732883
rare_top_tail,best_of_n:n=2,best_of_n,1024,1.0,0.10280138213282503
rare_top_tail,best_of_n:n=2,best_of_n,2048,1.0,0.11648529539246409
rare_top_tail,best_of_n:n=2,best_of_n,4096,1.0,0.12449724351458841
rare_top_tail,best_of_n:n=2,best_of_n,8192,1.0,0.1293959864858079
rare_top_tail,best_of_n:n=2,best_of_n,16384,1.0,0.13247451435742089
rare_top_tail,best_of_n:n=2,best_of_n,32768,1.0,0.13444447693235778
rare_top_tail,best_of_n:n=2,best_of_n,65536,1.0,0.13574115177640206
rare_top_tail,best_of_n:n=2,best_of_n,131072,1.0,0.13660150455121664
rare_top_tail,best_of_n:n=2,best_of_n,262144,1.0,0.1371846434391534
rare_top_tail,best_of_n:n=2,best_of_n,524288,1.0,0.13758505824254771
rare_top_tail,best_of_n:n=2,best_of_n,1048576,1.0,0.13786077856235823
rare_top_tail,best_of_n:n=4,best_of_n,32,0.0,-0.5972644388277106
rare_top_tail,best_of_n:n=4,best_of_n,64,0.0,-0.38246507887751735
rare_top_tail,best_of_n:n=4,best_of_n,128,0.0,-0.22205368034143091
rare_top_tail,best_of_n:n=4,best_of_n,256,0.048828125,-0.08756290795033067
rare_top_tail,best_of_n:n=4,best_of_n,512,0.9013671875,0.03845161786422575
rare_top_tail,best_of_n:n=4,best_of_n,1024,1.0,0.10837040885273064
rare_top_tail,best_of_n:n=4,best_of_n,2048,1.0,0.14878405599673789
rare_top_tail,best_of_n:n=4,best_of_n,4096,1.0,0.17244629633690822
rare_top_tail,best_of_n:n=4,best_of_n,8192,1.0,0.18691409265596157
rare_top_tail,best_of_n:n=4,best_of_n,16384,1.0,0.19600612187053726
rare_top_tail,best_of_n:n=4,best_of_n,32768,1.0,0.201824148547542
rare_top_tail,best_of_n:n=4,best_of_n,65536,1.0,0.20565370801736718
rare_top_tail,best_of_n:n=4,best_of_n,131072,1.0,0.20819464735255566
rare_top_tail,best_of_n:n=4,best_of_n,262144,1.0,0.20991687174888643
rare_top_tail,best_of_n:n=4,best_of_n,524288,1.0,0.21109944447268064
rare_top_tail,best_of_n:n=4,best_of_n,1048576,1.0,0.21191374835665222
rare_top_tail,best_of_n:n=8,best_of_n,32,0.0,-0.9048777571884251
rare_top_tail,best_of_n:n=8,best_of_n,64,0.0,-0.6997292499687671
rare_top_tail,best_of_n:n=8,best_of_n,128,0.0,-0.44515891859885454
rare_top_tail,best_of_n:n=8,best_of_n,256,0.0,-0.26944613814559953
rare_top_tail,best_of_n:n=8,best_of_n,512,0.001953125,-0.1495304026031733
rare_top_tail,best_of_n:n=8,best_of_n,1024,0.1435546875,-0.047506782574362146
rare_top_tail,best_of_n:n=8,best_of_n,2048,0.9228515625,0.04227383538785834
rare_top_tail,best_of_n:n=8,best_of_n,4096,1.0,0.09579595350186615
rare_top_tail,best_of_n:n=8,best_of_n,8192,1.0,0.12852096568607624
rare_top_tail,best_of_n:n=8,best_of_n,16384,1.0,0.14908641741519282
rare_top_tail,best_of_n:n=8,best_of_n,32768,1.0,0.16224633408075292
rare_top_tail,best_of_n:n=8,best_of_n,65536,1.0,0.1709084950309415
rare_top_tail,best_of_n:n=8,best_of_n,131072,1.0,0.17665589904947016
rare_top_tail,best_of_n:n=8,best_of_n,262144,1.0,0.18055143456234202
rare_top_tail,best_of_n:n=8,best_of_n,524288,1.0,0.18322632062940075
rare_top_tail,best_of_n:n=8,best_of_n,1048576,1.0,0.18506821167741927
rare_top_tail,best_of_n:n=16,best_of_n,32,0.0,-1.1105503462316872
rare_top_tail,best_of_n:n=16,best_of_n,64,0.0,-1.0874235788405002
rare_top_tail,best_of_n:n=16,best_of_n,128,0.0,-0.801793623617808
rare_top_tail,best_of_n:n=16,best_of_n,256,0.0,-0.5404082740256781
rare_top_tail,best_of_n:n=16,best_of_n,512,0.0,-0.363645256306237
rare_top_tail,best_of_n:n=16,best_of_n,1024,0.0,-0.24931005208155782
rare_top_tail,best_of_n:n=16,best_of_n,2048,0.0,-0.17366328813261905
rare_top_tail,best_of_n:n=16,best_of_n,4096,0.0,-0.12398656278008899
rare_top_tail,best_of_n:n=16,best_of_n,8192,0.0009765625,-0.0851250570825888
rare_top_tail,best_of_n:n=16,best_of_n,16384,0.005859375,-0.04759344248891491
rare_top_tail,best_of_n:n=16,best_of_n,32768,0.0615234375,-0.02110287083461276
rare_top_tail,best_of_n:n=16,best_of_n,65536,0.3447265625,-0.003642591227057218
rare_top_tail,best_of_n:n=16,best_of_n,131072,0.8779296875,0.007942425694028135
rare_top_tail,best_of_n:n=16,best_of_n,262144,1.0,0.01579463943919341
rare_top_tail,best_of_n:n=16,best_of_n,524288,1.0,0.021186395482260617
rare_top_tail,best_of_n:n=16,best_of_n,1048576,1.0,0.02489908714084229
rare_top_tail,best_of_n:n=32,best_of_n,32,0.0,-1.2556355194637434
rare_top_tail,best_of_n:n=32,best_of_n,64,0.0,-1.2556355194637434
rare_top_tail,best_of_n:n=32,best_of_n,128,0.0,-1.2295339933312057
rare_top_tail,best_of_n:n=32,best_of_n,256,0.0,-0.9449808012145269
rare_top_tail,best_of_n:n=32,best_of_n,512,0.0,-0.6907310789335102
rare_top_tail,best_of_n:n=32,best_of_n,1024,0.0,-0.5262753330647247
rare_top_tail,best_of_n:n=32,best_of_n,2048,0.0,-0.41752331475175974
rare_top_tail,best_of_n:n=32,best_of_n,4096,0.0,-0.3471532307154776
rare_top_tail,best_of_n:n=32,best_of_n,8192,0.0,-0.300990996777298
rare_top_tail,best_of_n:n=32,best_of_n,16384,0.0,-0.27048581314546843
rare_top_tail,best_of_n:n=32,best_of_n,32768,0.0,-0.250280097881983
rare_top_tail,best_of_n:n=32,best_of_n,65536,0.0,-0.23666196254721705
rare_top_tail,best_of_n:n=32,best_of_n,131072,0.0,-0.2274710868498239
rare_top_tail,best_of_n:n=32,best_of_n,262144,0.0,-0.22116936162016945
rare_top_tail,best_of_n:n=32,best_of_n,524288,0.0,-0.21680738841310315
rare_top_tail,best_of_n:n=32,best_of_n,1048576,0.0,-0.21378691084009904
rare_top_tail,top_spike:alpha=0.1,top_spike,32,0.0,-0.14687500000000003
rare_top_tail,top_spike:alpha=0.1,top_spike,64,0.0,-0.14687500000000003
rare_top_tail,top_spike:alpha=0.1,top_spike,128,0.0,-0.14687500000000003
rare_top_tail,top_spike:alpha=0.1,top_spike,256,0.0,-0.14687500000000003
rare_top_tail,top_spike:alpha=0.1,top_spike,512,0.0,-0.1468607179685908
rare_top_tail,top_spike:alpha=0.1,top_spike,1024,0.0,-0.14558201982152813
rare_top_tail,top_spike:alpha=0.1,top_spike,2048,0.0,-0.1335175286243294
rare_top_tail,top_spike:alpha=0.1,top_spike,4096,0.0,-0.11917574153459695
rare_top_tail,top_spike:alpha=0.1,top_spike,8192,0.0,-0.1096940924377592
rare_top_tail,top_spike:alpha=0.1,top_spike,16384,0.0,-0.10342837645835151
rare_top_tail,top_spike:alpha=0.1,top_spike,32768,0.0,-0.09927815482619316
rare_top_tail,top_spike:alpha=0.1,top_spike,65536,0.0,-0.09648101158632269
rare_top_tail,top_spike:alpha=0.1,top_spike,131072,0.0,-0.09459322040247228
rare_top_tail,top_spike:alpha=0.1,top_spike,262144,0.0,-0.09329885610865818
rare_top_tail,top_spike:alpha=0.1,top_spike,524288,0.0,-0.09240291378111401
rare_top_tail,top_spike:alpha=0.1,top_spike,1048576,0.0,-0.09178251251347938
rare_top_tail,top_spike:alpha=0.25,top_spike,32,0.0,-0.3671875
rare_top_tail,top_spike:alpha=0.25,top_spike,64,0.0,-0.3671875
rare_top_tail,top_spike:alpha=0.25,top_spike,128,0.0,-0.3671875
rare_top_tail,top_spike:alpha=0.25,top_spike,256,0.0,-0.3671875
rare_top_tail,top_spike:alpha=0.25,top_spike,512,0.0,-0.36715179492147687
rare_top_tail,top_spike:alpha=0.25,top_spike,1024,0.0,-0.3639550495538203
rare_top_tail,top_spike:alpha=0.25,top_spike,2048,0.0,-0.3337938215608234
rare_top_tail,top_spike:alpha=0.25,top_spike,4096,0.0,-0.29793935383649234
rare_top_tail,top_spike:alpha=0.25,top_spike,8192,0.0,-0.27423523109439796
rare_top_tail,top_spike:alpha=0.25,top_spike,16384,0.0,-0.25857094114587875
rare_top_tail,top_spike:alpha=0.25,top_spike,32768,0.0,-0.24819538706548286
rare_top_tail,top_spike:alpha=0.25,top_spike,65536,0.0,-0.24120252896580668
rare_top_tail,top_spike:alpha=0.25,top_spike,131072,0.0,-0.23648305100618067
rare_top_tail,top_spike:alpha=0.25,top_spike,262144,0.0,-0.2332471402716454
rare_top_tail,top_spike:alpha=0.25,top_spike,524288,0.0,-0.23100728445278504
rare_top_tail,top_spike:alpha=0.25,top_spike,1048576,0.0,-0.22945628128369844
rare_top_tail,top_spike:alpha=0.5,top_spike,32,0.0,-0.734375
rare_top_tail,top_spike:alpha=0.5,top_spike,64,0.0,-0.734375
rare_top_tail,top_spike:alpha=0.5,top_spike,128,0.0,-0.734375
rare_top_tail,top_spike:alpha=0.5,top_spike,256,0.0,-0.734375
rare_top_tail,top_spike:alpha=0.5,top_spike,512,0.0,-0.7343035898429537
rare_top_tail,top_spike:alpha=0.5,top_spike,1024,0.0,-0.7279100991076406
rare_top_tail,top_spike:alpha=0.5,top_spike,2048,0.0,-0.6675876431216468
rare_top_tail,top_spike:alpha=0.5,top_spike,4096,0.0,-0.5958787076729847
rare_top_tail,top_spike:alpha=0.5,top_spike,8192,0.0,-0.5484704621887959
rare_top_tail,top_spike:alpha=0.5,top_spike,16384,0.0,-0.5171418822917575
rare_top_tail,top_spike:alpha=0.5,top_spike,32768,0.0,-0.4963907741309657
rare_top_tail,top_spike:alpha=0.5,top_spike,65536,0.0,-0.48240505793161337
rare_top_tail,top_spike:alpha=0.5,top_spike,131072,0.0,-0.47296610201236133
rare_top_tail,top_spike:alpha=0.5,top_spike,262144,0.0,-0.4664942805432908
rare_top_tail,top_spike:alpha=0.5,top_spike,524288,0.0,-0.4620145689055701
rare_top_tail,top_spike:alpha=0.5,top_spike,1048576,0.0,-0.4589125625673969
rare_top_tail,top_spike:alpha=0.75,top_spike,32,0.0,-1.1015625
rare_top_tail,top_spike:alpha=0.75,top_spike,64,0.0,-1.1015625
rare_top_tail,top_spike:alpha=0.75,top_spike,128,0.0,-1.1015625
rare_top_tail,top_spike:alpha=0.75,top_spike,256,0.0,-1.1015625
rare_top_tail,top_spike:alpha=0.75,top_spike,512,0.0,-1.1014553847644306
rare_top_tail,top_spike:alpha=0.75,top_spike,1024,0.0,-1.0918651486614608
rare_top_tail,top_spike:alpha=0.75,top_spike,2048,0.0,-1.0013814646824701
rare_top_tail,top_spike:alpha=0.75,top_spike,4096,0.0,-0.893818061509477
rare_top_tail,top_spike:alpha=0.75,top_spike,8192,0.0,-0.8227056932831939
rare_top_tail,top_spike:alpha=0.75,top_spike,16384,0.0,-0.7757128234376363
rare_top_tail,top_spike:alpha=0.75,top_spike,32768,0.0,-0.7445861611964486
rare_top_tail,top_spike:alpha=0.75,top_spike,65536,0.0,-0.72360758689742
rare_top_tail,top_spike:alpha=0.75,top_spike,131072,0.0,-0.7094491530185418
rare_top_tail,top_spike:alpha=0.75,top_spike,262144,0.0,-0.6997414208149362
rare_top_tail,top_spike:alpha=0.75,top_spike,524288,0.0,-0.6930218533583551
rare_top_tail,top_spike:alpha=0.75,top_spike,1048576,0.0,-0.6883688438510953
rare_top_tail,top_spike:alpha=1,top_spike,32,0.0,-1.46875
rare_top_tail,top_spike:alpha=1,top_spike,64,0.0,-1.46875
rare_top_tail,top_spike:alpha=1,top_spike,128,0.0,-1.46875
rare_top_tail,top_spike:alpha=1,top_spike,256,0.0,-1.46875
rare_top_tail,top_spike:alpha=1,top_spike,512,0.0,-1.4686071796859075
rare_top_tail,top_spike:alpha=1,top_spike,1024,0.0,-1.4558201982152812
rare_top_tail,top_spike:alpha=1,top_spike,2048,0.0,-1.3351752862432935
rare_top_tail,top_spike:alpha=1,top_spike,4096,0.0,-1.1917574153459694
rare_top_tail,top_spike:alpha=1,top_spike,8192,0.0,-1.0969409243775918
rare_top_tail,top_spike:alpha=1,top_spike,16384,0.0,-1.034283764583515
rare_top_tail,top_spike:alpha=1,top_spike,32768,0.0,-0.9927815482619314
rare_top_tail,top_spike:alpha=1,top_spike,65536,0.0,-0.9648101158632267
rare_top_tail,top_spike:alpha=1,top_spike,131072,0.0,-0.9459322040247227
rare_top_tail,top_spike:alpha=1,top_spike,262144,0.0,-0.9329885610865816
rare_top_tail,top_spike:alpha=1,top_spike,524288,0.0,-0.9240291378111402
rare_top_tail,top_spike:alpha=1,top_spike,1048576,0.0,-0.9178251251347938
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,32,0.0,-0.18437340781149308
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,64,0.0,-0.13300352904816726
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,128,0.0,-0.09243439369949041
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,256,0.0,-0.05095821975849947
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,512,0.0,-0.02729849516376142
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,1024,0.0,-0.014461800824007094
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,2048,0.0029296875,-0.007042083918038324
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,4096,0.0537109375,-0.0026978305013780042
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,8192,0.494140625,-4.162497362446775e-05
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,16384,0.97265625,0.0016276201363891307
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,32768,1.0,0.0026957769088013566
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,65536,1.0,0.0033988623551463805
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,131072,1.0,0.0038653644373553776
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,262144,1.0,0.00418155509007706
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,524288,1.0,0.004398668749727904
rare_top_tail,scrambled_gibbs:beta=0.25,scrambled_gibbs,1048576,1.0,0.004548170334501253
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,32,0.0,-0.18489129596530618
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,64,0.0,-0.13068595636854585
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,128,0.0,-0.090059305877806
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,256,0.0,-0.053996762390736364
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,512,0.001953125,-0.0225281674323812
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,1024,0.1435546875,-0.005281239944425331
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,2048,0.9228515625,0.004687628681050773
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,4096,1.0,0.010524413579356531
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,8192,1.0,0.014093197170970006
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,16384,1.0,0.016335935730450297
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,32768,1.0,0.017771073306524672
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,65536,1.0,0.01871571398971023
rare_top_tail,scrambled_gibbs:beta=0.5,scrambled_gibbs,131072,1.0,0.01934248965109853
