error_family,sample_size,policy_id,threshold,coverage,false_safe_rate
rare_top_tail,128,scrambled_gibbs:beta=0.5,-0.1,1.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=0.5,-0.05,0.08544921875,0.0
rare_top_tail,128,scrambled_gibbs:beta=0.5,0.0,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=0.5,0.025,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=0.5,0.05,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=0.5,0.1,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=1,-0.2,1.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=1,-0.1,0.999755859375,0.0
rare_top_tail,128,scrambled_gibbs:beta=1,-0.05,0.019287109375,0.0
rare_top_tail,128,scrambled_gibbs:beta=1,0.0,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=1,0.025,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=1,0.05,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=1,0.1,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=2,-0.2,1.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=2,-0.1,0.89404296875,0.0
rare_top_tail,128,scrambled_gibbs:beta=2,-0.05,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=2,0.0,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=2,0.025,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=2,0.05,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=2,0.1,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=4,-0.2,0.954833984375,0.0
rare_top_tail,128,scrambled_gibbs:beta=4,-0.1,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=4,-0.05,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=4,0.0,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=4,0.025,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=4,0.05,0.0,0.0
rare_top_tail,128,scrambled_gibbs:beta=4,0.1,0.0,0.0
rare_top_tail,512,gibbs:beta=0.25,-0.2,1.0,0.0
rare_top_tail,512,gibbs:beta=0.25,-0.1,1.0,0.0
rare_top_tail,512,gibbs:beta=0.25,-0.05,1.0,0.0
rare_top_tail,512,gibbs:beta=0.25,0.0,1.0,0.0
rare_top_tail,512,gibbs:beta=0.25,0.025,0.0,0.0
rare_top_tail,512,gibbs:beta=0.25,0.05,0.0,0.0
rare_top_tail,512,gibbs:beta=0.25,0.1,0.0,0.0
rare_top_tail,512,gibbs:beta=0.5,-0.2,1.0,0.0
rare_top_tail,512,gibbs:beta=0.5,-0.1,1.0,0.0
rare_top_tail,512,gibbs:beta=0.5,-0.05,1.0,0.0
rare_top_tail,512,gibbs:beta=0.5,0.0,1.0,0.0
rare_top_tail,512,gibbs:beta=0.5,0.025,0.0,0.0
rare_top_tail,512,gibbs:beta=0.5,0.05,0.0,0.0
rare_top_tail,512,gibbs:beta=0.5,0.1,0.0,0.0
rare_top_tail,512,gibbs:beta=1,-0.2,1.0,0.0
rare_top_tail,512,gibbs:beta=1,-0.1,1.0,0.0
rare_top_tail,512,gibbs:beta=1,-0.05,1.0,0.0
rare_top_tail,512,gibbs:beta=1,0.0,1.0,0.0
rare_top_tail,512,gibbs:beta=1,0.025,0.910400390625,0.0
rare_top_tail,512,gibbs:beta=1,0.05,0.0,0.0
rare_top_tail,512,gibbs:beta=1,0.1,0.0,0.0
rare_top_tail,512,gibbs:beta=2,-0.2,1.0,0.0
rare_top_tail,512,gibbs:beta=2,-0.1,1.0,0.0
rare_top_tail,512,gibbs:beta=2,-0.05,1.0,0.0
rare_top_tail,512,gibbs:beta=2,0.0,0.999755859375,0.0
rare_top_tail,512,gibbs:beta=2,0.025,0.943603515625,0.0
rare_top_tail,512,gibbs:beta=2,0.05,0.267822265625,0.0
rare_top_tail,512,gibbs:beta=2,0.1,0.0,0.0
rare_top_tail,512,gibbs:beta=4,-0.2,1.0,0.0
rare_top_tail,512,gibbs:beta=4,-0.1,1.0,0.0
rare_top_tail,512,gibbs:beta=4,-0.05,0.97705078125,0.0
rare_top_tail,512,gibbs:beta=4,0.0,0.560791015625,0.0
rare_top_tail,512,gibbs:beta=4,0.025,0.124755859375,0.0
rare_top_tail,512,gibbs:beta=4,0.05,0.008544921875,0.0
rare_top_tail,512,gibbs:beta=4,0.1,0.0,0.0
rare_top_tail,512,best_of_n:n=2,-0.2,1.0,0.0
rare_top_tail,512,best_of_n:n=2,-0.1,1.0,0.0
rare_top_tail,512,best_of_n:n=2,-0.05,1.0,0.0
rare_top_tail,512,best_of_n:n=2,0.0,1.0,0.0
rare_top_tail,512,best_of_n:n=2,0.025,1.0,0.0
rare_top_tail,512,best_of_n:n=2,0.05,0.99951171875,0.0
rare_top_tail,512,best_of_n:n=2,0.1,0.000244140625,0.0
rare_top_tail,512,best_of_n:n=4,-0.2,1.0,0.0
rare_top_tail,512,best_of_n:n=4,-0.1,1.0,0.0
rare_top_tail,512,best_of_n:n=4,-0.05,0.99951171875,0.0
rare_top_tail,512,best_of_n:n=4,0.0,0.943603515625,0.0
rare_top_tail,512,best_of_n:n=4,0.025,0.737548828125,0.0
rare_top_tail,512,best_of_n:n=4,0.05,0.359375,0.0
rare_top_tail,512,best_of_n:n=4,0.1,0.000244140625,0.0
rare_top_tail,512,best_of_n:n=8,-0.2,0.97705078125,0.0
rare_top_tail,512,best_of_n:n=8,-0.1,0.008544921875,0.0
rare_top_tail,512,best_of_n:n=8,-0.05,0.0,0.0
rare_top_tail,512,best_of_n:n=8,0.0,0.0,0.0
rare_top_tail,512,best_of_n:n=8,0.025,0.0,0.0
rare_top_tail,512,best_of_n:n=8,0.05,0.0,0.0
rare_top_tail,512,best_of_n:n=8,0.1,0.0,0.0
rare_top_tail,512,best_of_n:n=16,-0.2,0.0,0.0
rare_top_tail,512,best_of_n:n=16,-0.1,0.0,0.0
rare_top_tail,512,best_of_n:n=16,-0.05,0.0,0.0
rare_top_tail,512,best_of_n:n=16,0.0,0.0,0.0
rare_top_tail,512,best_of_n:n=16,0.025,0.0,0.0
rare_top_tail,512,best_of_n:n=16,0.05,0.0,0.0
rare_top_tail,512,best_of_n:n=16,0.1,0.0,0.0
rare_top_tail,512,best_of_n:n=32,-0.2,0.0,0.0
rare_top_tail,512,best_of_n:n=32,-0.1,0.0,0.0
rare_top_tail,512,best_of_n:n=32,-0.05,0.0,0.0
rare_top_tail,512,best_of_n:n=32,0.0,0.0,0.0
rare_top_tail,512,best_of_n:n=32,0.025,0.0,0.0
rare_top_tail,512,best_of_n:n=32,0.05,0.0,0.0
rare_top_tail,512,best_of_n:n=32,0.1,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.1,-0.2,1.0,1.0
rare_top_tail,512,top_spike:alpha=0.1,-0.1,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.1,-0.05,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.1,0.0,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.1,0.025,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.1,0.05,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.1,0.1,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.25,-0.2,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.25,-0.1,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.25,-0.05,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.25,0.0,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.25,0.025,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.25,0.05,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.25,0.1,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.5,-0.2,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.5,-0.1,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.5,-0.05,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.5,0.0,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.5,0.025,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.5,0.05,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.5,0.1,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.75,-0.2,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.75,-0.1,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.75,-0.05,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.75,0.0,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.75,0.025,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.75,0.05,0.0,0.0
rare_top_tail,512,top_spike:alpha=0.75,0.1,0.0,0.0
rare_top_tail,512,top_spike:alpha=1,-0.2,0.0,0.0
rare_top_tail,512,top_spike:alpha=1,-0.1,0.0,0.0
rare_top_tail,512,top_spike:alpha=1,-0.05,0.0,0.0
rare_top_tail,512,top_spike:alpha=1,0.0,0.0,0.0
rare_top_tail,512,top_spike:alpha=1,0.025,0.0,0.0
rare_top_tail,512,top_spike:alpha=1,0.05,0.0,0.0
rare_top_tail,512,top_spike:alpha=1,0.1,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=0.25,-0.2,1.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=0.25,-0.1,1.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=0.25,-0.05,1.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=0.25,0.0,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=0.25,0.025,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=0.25,0.05,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=0.25,0.1,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=0.5,-0.2,1.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=0.5,-0.1,1.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=0.5,-0.05,1.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=0.5,0.0,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=0.5,0.025,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=0.5,0.05,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=0.5,0.1,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=1,-0.2,1.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=1,-0.1,1.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=1,-0.05,0.99951171875,0.0
rare_top_tail,512,scrambled_gibbs:beta=1,0.0,0.02099609375,0.0
rare_top_tail,512,scrambled_gibbs:beta=1,0.025,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=1,0.05,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=1,0.1,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=2,-0.2,1.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=2,-0.1,1.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=2,-0.05,0.986083984375,0.0
rare_top_tail,512,scrambled_gibbs:beta=2,0.0,0.076904296875,0.0
rare_top_tail,512,scrambled_gibbs:beta=2,0.025,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=2,0.05,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=2,0.1,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=4,-0.2,1.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=4,-0.1,0.99609375,0.0
rare_top_tail,512,scrambled_gibbs:beta=4,-0.05,0.19482421875,0.0
rare_top_tail,512,scrambled_gibbs:beta=4,0.0,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=4,0.025,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=4,0.05,0.0,0.0
rare_top_tail,512,scrambled_gibbs:beta=4,0.1,0.0,0.0
