timestamp_utc,temperature_c,memory_used_mb,power_w
2026/07/29 22:49:24.888, 28, 2222, 59.32
2026/07/29 22:49:25.420, 28, 2222, 59.26
2026/07/29 22:49:25.952, 28, 2222, 59.26
2026/07/29 22:49:26.488, 28, 2222, 59.32
2026/07/29 22:49:27.021, 28, 2222, 59.32
2026/07/29 22:49:27.555, 28, 2222, 59.64
2026/07/29 22:49:28.087, 28, 2222, 59.32
2026/07/29 22:49:28.619, 28, 2222, 59.32
2026/07/29 22:49:29.151, 28, 2222, 59.05
2026/07/29 22:49:29.684, 28, 2222, 59.32
2026/07/29 22:49:30.215, 28, 2222, 59.05
2026/07/29 22:49:30.746, 28, 2222, 59.32
2026/07/29 22:49:31.278, 28, 2222, 59.32
2026/07/29 22:49:31.810, 28, 2222, 59.32
2026/07/29 22:49:32.342, 28, 2222, 59.26
2026/07/29 22:49:32.875, 28, 2222, 59.26
2026/07/29 22:49:33.408, 28, 2222, 59.05
2026/07/29 22:49:33.940, 28, 2222, 59.32
2026/07/29 22:49:34.472, 28, 2222, 59.05
2026/07/29 22:49:35.006, 28, 2222, 59.32
2026/07/29 22:49:35.537, 28, 2222, 59.58
2026/07/29 22:49:36.069, 28, 2222, 60.77
2026/07/29 22:49:36.603, 28, 2222, 59.58
2026/07/29 22:49:37.135, 28, 2222, 59.64
2026/07/29 22:49:37.668, 28, 2222, 59.58
2026/07/29 22:49:38.201, 28, 2222, 59.97
2026/07/29 22:49:38.732, 28, 2222, 59.64
2026/07/29 22:49:39.264, 28, 2222, 59.05
2026/07/29 22:49:39.798, 28, 2222, 59.58
2026/07/29 22:49:40.331, 28, 2222, 59.32
2026/07/29 22:49:40.863, 28, 2222, 59.32
2026/07/29 22:49:41.395, 28, 2222, 59.32
2026/07/29 22:49:41.928, 28, 2222, 59.32
2026/07/29 22:49:42.459, 28, 2222, 58.99
2026/07/29 22:49:42.992, 28, 2222, 59.32
2026/07/29 22:49:43.524, 28, 2222, 59.32
2026/07/29 22:49:44.057, 28, 2222, 59.05
2026/07/29 22:49:44.588, 28, 2222, 59.26
2026/07/29 22:49:45.122, 28, 2222, 59.26
2026/07/29 22:49:45.654, 28, 2222, 59.32
2026/07/29 22:49:46.188, 28, 2222, 59.32
2026/07/29 22:49:46.721, 28, 2222, 59.05
2026/07/29 22:49:47.254, 28, 2222, 59.26
2026/07/29 22:49:47.785, 28, 2222, 59.32
2026/07/29 22:49:48.317, 28, 2222, 59.32
2026/07/29 22:49:48.849, 28, 2222, 59.97
2026/07/29 22:49:49.383, 28, 2222, 59.32
2026/07/29 22:49:49.914, 28, 2222, 59.32
2026/07/29 22:49:50.446, 28, 2222, 59.32
2026/07/29 22:49:50.978, 28, 2222, 59.32
2026/07/29 22:49:51.512, 28, 2222, 59.32
2026/07/29 22:49:52.043, 28, 2222, 59.32
2026/07/29 22:49:52.575, 28, 2222, 59.26
2026/07/29 22:49:53.108, 28, 2222, 59.32
2026/07/29 22:49:53.642, 28, 2222, 59.32
2026/07/29 22:49:54.175, 28, 2222, 59.64
2026/07/29 22:49:54.706, 28, 2222, 59.32
2026/07/29 22:49:55.238, 28, 2222, 59.32
2026/07/29 22:49:55.772, 28, 2222, 59.32
2026/07/29 22:49:56.306, 28, 2222, 59.64
2026/07/29 22:49:56.837, 28, 2222, 59.97
2026/07/29 22:49:57.368, 28, 2222, 62.35
2026/07/29 22:49:57.900, 28, 2222, 59.97
2026/07/29 22:49:58.432, 28, 2222, 59.64
2026/07/29 22:49:58.964, 28, 2222, 65.98
2026/07/29 22:49:59.499, 28, 2222, 60.57
2026/07/29 22:50:00.033, 28, 2222, 59.05
2026/07/29 22:50:00.565, 28, 2222, 58.99
2026/07/29 22:50:01.098, 28, 2222, 59.26
2026/07/29 22:50:01.631, 28, 2222, 59.05
2026/07/29 22:50:02.163, 28, 2222, 59.05
2026/07/29 22:50:02.695, 28, 2222, 58.99
2026/07/29 22:50:03.228, 28, 2222, 58.99
2026/07/29 22:50:03.759, 28, 2222, 59.05
2026/07/29 22:50:04.291, 28, 2222, 59.05
2026/07/29 22:50:04.823, 28, 2222, 59.32
2026/07/29 22:50:05.357, 28, 2222, 59.32
2026/07/29 22:50:05.889, 28, 2222, 59.26
2026/07/29 22:50:06.421, 28, 2222, 59.05
2026/07/29 22:50:06.953, 28, 2222, 59.05
2026/07/29 22:50:07.486, 28, 2222, 59.05
2026/07/29 22:50:08.018, 28, 2222, 59.05
2026/07/29 22:50:08.550, 28, 2222, 59.32
2026/07/29 22:50:09.082, 28, 2222, 59.05
2026/07/29 22:50:09.615, 28, 2222, 58.99
2026/07/29 22:50:10.148, 28, 2222, 59.32
2026/07/29 22:50:10.680, 28, 2222, 59.05
2026/07/29 22:50:11.212, 28, 2222, 59.32
2026/07/29 22:50:11.746, 28, 2222, 59.05
2026/07/29 22:50:12.277, 28, 2222, 59.05
2026/07/29 22:50:12.812, 28, 2222, 59.05
2026/07/29 22:50:13.344, 28, 2222, 59.05
2026/07/29 22:50:13.875, 28, 2222, 59.05
2026/07/29 22:50:14.407, 28, 2222, 59.05
2026/07/29 22:50:14.940, 28, 2222, 59.05
2026/07/29 22:50:15.472, 28, 2222, 59.32
2026/07/29 22:50:16.004, 28, 2222, 58.99
2026/07/29 22:50:16.536, 28, 2222, 58.99
2026/07/29 22:50:17.070, 28, 2222, 59.32
2026/07/29 22:50:17.600, 28, 2222, 59.05
2026/07/29 22:50:18.133, 28, 2222, 59.05
2026/07/29 22:50:18.664, 28, 2222, 58.99
2026/07/29 22:50:19.199, 28, 2222, 59.05
2026/07/29 22:50:19.732, 28, 2222, 59.32
2026/07/29 22:50:20.265, 28, 2222, 59.05
2026/07/29 22:50:20.799, 28, 2222, 59.05
2026/07/29 22:50:21.332, 28, 2222, 61.43
2026/07/29 22:50:21.864, 28, 2222, 59.97
2026/07/29 22:50:22.399, 28, 2222, 61.16
2026/07/29 22:50:22.931, 28, 2222, 59.05
2026/07/29 22:50:23.464, 28, 2222, 59.97
2026/07/29 22:50:24.001, 28, 2222, 59.05
2026/07/29 22:50:24.532, 28, 2222, 59.05
2026/07/29 22:50:25.066, 28, 2222, 59.32
2026/07/29 22:50:25.603, 28, 2222, 59.05
2026/07/29 22:50:26.137, 28, 2222, 59.32
2026/07/29 22:50:26.669, 28, 2222, 59.32
2026/07/29 22:50:27.205, 28, 2222, 59.32
2026/07/29 22:50:27.738, 28, 2222, 59.26
2026/07/29 22:50:28.271, 28, 2222, 59.32
2026/07/29 22:50:28.804, 28, 2222, 59.05
2026/07/29 22:50:29.337, 28, 2222, 59.32
2026/07/29 22:50:29.869, 28, 2222, 59.05
2026/07/29 22:50:30.402, 28, 2222, 59.32
2026/07/29 22:50:30.933, 28, 2222, 59.64
2026/07/29 22:50:31.464, 28, 2222, 59.32
2026/07/29 22:50:31.997, 28, 2222, 59.05
2026/07/29 22:50:32.529, 28, 2222, 59.32
2026/07/29 22:50:33.062, 28, 2222, 59.05
2026/07/29 22:50:33.596, 28, 2222, 59.32
2026/07/29 22:50:34.129, 28, 2222, 59.32
2026/07/29 22:50:34.661, 28, 2222, 59.32
2026/07/29 22:50:35.195, 28, 2222, 59.32
2026/07/29 22:50:35.729, 28, 2222, 59.32
2026/07/29 22:50:36.261, 28, 2222, 59.64
2026/07/29 22:50:36.795, 28, 2222, 59.32
2026/07/29 22:50:37.328, 28, 2222, 59.32
2026/07/29 22:50:37.859, 28, 2222, 59.32
2026/07/29 22:50:38.391, 28, 2222, 59.32
2026/07/29 22:50:38.922, 28, 2222, 59.32
2026/07/29 22:50:39.455, 28, 2222, 59.32
2026/07/29 22:50:39.986, 28, 2222, 59.32
2026/07/29 22:50:40.518, 28, 2222, 59.32
2026/07/29 22:50:41.050, 28, 2222, 59.32
2026/07/29 22:50:41.583, 28, 2222, 59.64
2026/07/29 22:50:42.114, 28, 2222, 59.32
2026/07/29 22:50:42.646, 28, 2222, 59.97
2026/07/29 22:50:43.179, 28, 2222, 62.08
2026/07/29 22:50:43.713, 28, 2222, 59.90
2026/07/29 22:50:44.244, 28, 2222, 61.36
2026/07/29 22:50:44.777, 28, 2222, 59.26
2026/07/29 22:50:45.308, 29, 2222, 60.83
2026/07/29 22:50:45.841, 28, 2222, 59.32
2026/07/29 22:50:46.374, 28, 2222, 59.32
2026/07/29 22:50:46.907, 28, 2222, 59.64
2026/07/29 22:50:47.438, 28, 2222, 59.32
2026/07/29 22:50:47.969, 28, 2222, 59.90
2026/07/29 22:50:48.500, 28, 2222, 59.26
2026/07/29 22:50:49.033, 29, 2222, 59.97
2026/07/29 22:50:49.564, 29, 2222, 59.64
2026/07/29 22:50:50.097, 29, 2222, 59.64
2026/07/29 22:50:50.629, 29, 2222, 59.26
2026/07/29 22:50:51.162, 29, 2222, 59.64
2026/07/29 22:50:51.694, 29, 2222, 59.32
2026/07/29 22:50:52.226, 29, 2222, 59.32
2026/07/29 22:50:52.759, 29, 2222, 59.58
2026/07/29 22:50:53.291, 29, 2222, 59.32
2026/07/29 22:50:53.823, 29, 2222, 59.26
2026/07/29 22:50:54.356, 29, 2222, 59.32
2026/07/29 22:50:54.888, 29, 2222, 59.64
2026/07/29 22:50:55.421, 29, 2222, 59.64
2026/07/29 22:50:55.954, 29, 2222, 59.64
2026/07/29 22:50:56.486, 29, 2222, 59.32
2026/07/29 22:50:57.020, 29, 2222, 59.32
2026/07/29 22:50:57.553, 29, 2222, 59.32
2026/07/29 22:50:58.086, 29, 2222, 59.64
2026/07/29 22:50:58.618, 29, 2222, 59.32
2026/07/29 22:50:59.152, 29, 2222, 59.64
2026/07/29 22:50:59.685, 29, 2222, 59.32
2026/07/29 22:51:00.218, 29, 2222, 59.64
2026/07/29 22:51:00.750, 29, 2222, 59.64
2026/07/29 22:51:01.282, 29, 2222, 59.32
2026/07/29 22:51:01.816, 29, 2222, 59.64
2026/07/29 22:51:02.348, 29, 2222, 59.32
2026/07/29 22:51:02.880, 29, 2222, 60.57
2026/07/29 22:51:03.415, 29, 2222, 59.32
2026/07/29 22:51:03.946, 29, 2222, 59.32
2026/07/29 22:51:04.478, 29, 2222, 62.08
2026/07/29 22:51:05.010, 29, 2222, 59.58
2026/07/29 22:51:05.545, 29, 2222, 61.09
2026/07/29 22:51:06.077, 29, 2222, 59.26
2026/07/29 22:51:06.608, 29, 2222, 59.64
2026/07/29 22:51:07.141, 29, 2222, 59.64
2026/07/29 22:51:07.674, 29, 2222, 59.32
2026/07/29 22:51:08.206, 29, 2222, 59.97
2026/07/29 22:51:08.740, 29, 2222, 59.26
2026/07/29 22:51:09.272, 29, 2222, 59.97
2026/07/29 22:51:09.804, 29, 2222, 59.32
2026/07/29 22:51:10.336, 29, 2222, 59.32
2026/07/29 22:51:10.869, 29, 2222, 59.32
2026/07/29 22:51:11.400, 29, 2222, 59.32
2026/07/29 22:51:11.933, 29, 2222, 59.32
2026/07/29 22:51:12.465, 29, 2222, 59.32
2026/07/29 22:51:12.999, 29, 2222, 59.32
2026/07/29 22:51:13.531, 29, 2222, 59.64
2026/07/29 22:51:14.065, 29, 2222, 59.32
2026/07/29 22:51:14.598, 29, 2222, 59.32
2026/07/29 22:51:15.130, 29, 2222, 59.26
2026/07/29 22:51:15.663, 29, 2222, 59.32
2026/07/29 22:51:16.200, 29, 2222, 59.32
2026/07/29 22:51:16.733, 29, 2222, 59.32
2026/07/29 22:51:17.265, 29, 2222, 59.32
2026/07/29 22:51:17.799, 29, 2222, 59.32
2026/07/29 22:51:18.332, 29, 2222, 59.32
2026/07/29 22:51:18.865, 29, 2222, 59.26
2026/07/29 22:51:19.402, 29, 2222, 59.26
2026/07/29 22:51:19.936, 29, 2222, 59.26
2026/07/29 22:51:20.469, 29, 2222, 59.26
2026/07/29 22:51:21.001, 29, 2222, 59.26
2026/07/29 22:51:21.532, 29, 2222, 59.26
2026/07/29 22:51:22.064, 29, 2222, 59.32
2026/07/29 22:51:22.596, 29, 2222, 59.32
2026/07/29 22:51:23.130, 29, 2222, 59.32
2026/07/29 22:51:23.663, 29, 2222, 59.32
2026/07/29 22:51:24.196, 29, 2222, 59.32
2026/07/29 22:51:24.728, 29, 2222, 59.32
2026/07/29 22:51:25.261, 29, 2222, 59.32
2026/07/29 22:51:25.795, 29, 2222, 60.24
2026/07/29 22:51:26.326, 29, 2222, 59.32
2026/07/29 22:51:26.859, 29, 2222, 59.32
2026/07/29 22:51:27.391, 29, 2222, 60.83
2026/07/29 22:51:27.924, 29, 2222, 59.32
2026/07/29 22:51:28.456, 29, 2222, 62.61
2026/07/29 22:51:28.989, 29, 2222, 59.97
2026/07/29 22:51:29.520, 29, 2222, 59.58
2026/07/29 22:51:30.052, 29, 2222, 59.58
2026/07/29 22:51:30.588, 29, 2222, 59.26
2026/07/29 22:51:31.121, 29, 2222, 59.64
2026/07/29 22:51:31.652, 29, 2222, 59.32
2026/07/29 22:51:32.184, 29, 2222, 59.64
2026/07/29 22:51:32.717, 29, 2222, 60.24
2026/07/29 22:51:33.251, 29, 2222, 59.64
2026/07/29 22:51:33.783, 29, 2222, 59.32
2026/07/29 22:51:34.316, 29, 2222, 59.32
2026/07/29 22:51:34.849, 29, 2222, 59.64
2026/07/29 22:51:35.381, 29, 2222, 59.32
2026/07/29 22:51:35.915, 29, 2222, 59.32
2026/07/29 22:51:36.449, 29, 2222, 59.32
2026/07/29 22:51:36.980, 29, 2222, 59.32
2026/07/29 22:51:37.513, 29, 2222, 59.32
2026/07/29 22:51:38.045, 29, 2222, 59.58
2026/07/29 22:51:38.578, 29, 2222, 59.32
2026/07/29 22:51:39.110, 29, 2222, 59.32
2026/07/29 22:51:39.643, 29, 2222, 59.32
2026/07/29 22:51:40.174, 29, 2222, 59.32
2026/07/29 22:51:40.709, 29, 2222, 59.32
2026/07/29 22:51:41.240, 29, 2222, 59.32
2026/07/29 22:51:41.773, 29, 2222, 59.32
2026/07/29 22:51:42.305, 29, 2222, 59.26
2026/07/29 22:51:42.838, 29, 2222, 59.32
2026/07/29 22:51:43.370, 29, 2222, 59.58
2026/07/29 22:51:43.903, 29, 2222, 59.32
2026/07/29 22:51:44.436, 29, 2222, 59.32
2026/07/29 22:51:44.969, 29, 2222, 59.32
2026/07/29 22:51:45.502, 29, 2222, 59.32
2026/07/29 22:51:46.034, 29, 2222, 59.32
2026/07/29 22:51:46.567, 29, 2222, 59.32
2026/07/29 22:51:47.099, 29, 2222, 59.64
2026/07/29 22:51:47.632, 29, 2222, 62.08
2026/07/29 22:51:48.165, 29, 2222, 59.32
2026/07/29 22:51:48.701, 29, 2222, 59.58
2026/07/29 22:51:49.233, 29, 2222, 59.32
2026/07/29 22:51:49.764, 29, 2222, 59.32
2026/07/29 22:51:50.299, 29, 2222, 60.57
2026/07/29 22:51:50.831, 29, 2222, 59.64
2026/07/29 22:51:51.364, 29, 2222, 59.32
2026/07/29 22:51:51.896, 29, 2222, 59.97
2026/07/29 22:51:52.428, 29, 2222, 59.32
2026/07/29 22:51:52.961, 29, 2222, 59.64
2026/07/29 22:51:53.493, 29, 2222, 59.26
2026/07/29 22:51:54.024, 29, 2222, 59.58
2026/07/29 22:51:54.555, 29, 2222, 59.32
2026/07/29 22:51:55.088, 29, 2222, 59.26
2026/07/29 22:51:55.620, 29, 2222, 60.18
2026/07/29 22:51:56.153, 29, 2222, 59.32
2026/07/29 22:51:56.688, 29, 2222, 59.32
2026/07/29 22:51:57.221, 29, 2222, 59.58
2026/07/29 22:51:57.753, 29, 2222, 59.32
2026/07/29 22:51:58.286, 29, 2222, 59.64
2026/07/29 22:51:58.818, 29, 2222, 59.32
2026/07/29 22:51:59.349, 29, 2222, 59.58
2026/07/29 22:51:59.879, 29, 2222, 59.32
2026/07/29 22:52:00.415, 29, 2222, 59.32
2026/07/29 22:52:00.946, 29, 2222, 59.64
2026/07/29 22:52:01.478, 29, 2222, 59.32
2026/07/29 22:52:02.009, 29, 2222, 59.64
2026/07/29 22:52:02.541, 29, 2222, 59.64
2026/07/29 22:52:03.073, 29, 2222, 59.32
2026/07/29 22:52:03.604, 29, 2222, 59.64
2026/07/29 22:52:04.137, 29, 2222, 59.32
2026/07/29 22:52:04.670, 29, 2222, 59.64
2026/07/29 22:52:05.202, 29, 2222, 59.58
2026/07/29 22:52:05.734, 29, 2222, 59.26
2026/07/29 22:52:06.266, 29, 2222, 59.32
2026/07/29 22:52:06.801, 29, 2222, 59.64
2026/07/29 22:52:07.333, 29, 2222, 59.26
2026/07/29 22:52:07.864, 29, 2222, 59.58
2026/07/29 22:52:08.395, 29, 2222, 59.64
2026/07/29 22:52:08.925, 29, 2222, 60.24
2026/07/29 22:52:09.458, 29, 2222, 59.64
2026/07/29 22:52:09.989, 29, 2222, 67.76
2026/07/29 22:52:10.522, 29, 2222, 59.64
2026/07/29 22:52:11.055, 29, 2222, 59.64
2026/07/29 22:52:11.589, 29, 2222, 61.43
2026/07/29 22:52:12.122, 29, 2222, 59.64
2026/07/29 22:52:12.654, 29, 2222, 59.64
2026/07/29 22:52:13.186, 29, 2222, 60.24
2026/07/29 22:52:13.718, 29, 2222, 59.64
2026/07/29 22:52:14.250, 29, 2222, 59.64
2026/07/29 22:52:14.783, 29, 2222, 59.64
2026/07/29 22:52:15.315, 29, 2222, 60.24
2026/07/29 22:52:15.850, 29, 2222, 59.32
2026/07/29 22:52:16.382, 29, 2222, 59.64
2026/07/29 22:52:16.915, 29, 2222, 59.32
2026/07/29 22:52:17.449, 29, 2222, 59.32
2026/07/29 22:52:17.981, 29, 2222, 59.32
2026/07/29 22:52:18.516, 29, 2222, 59.32
2026/07/29 22:52:19.047, 29, 2222, 59.26
2026/07/29 22:52:19.579, 29, 2222, 59.26
2026/07/29 22:52:20.113, 29, 2222, 59.26
2026/07/29 22:52:20.645, 29, 2222, 59.64
2026/07/29 22:52:21.176, 29, 2222, 59.26
2026/07/29 22:52:21.707, 29, 2222, 59.26
2026/07/29 22:52:22.239, 29, 2222, 59.32
2026/07/29 22:52:22.771, 29, 2222, 59.32
2026/07/29 22:52:23.306, 29, 2222, 59.32
2026/07/29 22:52:23.839, 29, 2222, 59.26
2026/07/29 22:52:24.372, 29, 2222, 59.26
2026/07/29 22:52:24.903, 29, 2222, 59.32
2026/07/29 22:52:25.436, 29, 2222, 59.32
2026/07/29 22:52:25.968, 29, 2222, 59.64
2026/07/29 22:52:26.502, 29, 2222, 59.32
2026/07/29 22:52:27.034, 29, 2222, 59.32
